Prdha	Minor_code	Minor_name	Major_code	Major_code_2	Major_name	SubFran_code	SubFran_code_2	SubFran_name	Fran_code	Fran_name	WorldFran_code	WorldFran_code_2	WorldFran_name	PubRep_code	PubRep_name
055005670392040392	040392	OrthobiologiJoint Reconstr	030392	0392	OrthobiologiJointReconstr	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670558040333	040333	Accessories	030558	0558	Bone Cement	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670558040334	040334	Cement	030558	0558	Bone Cement	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670558040791	040791	Mixing Systems	030558	0558	Bone Cement	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670570040414	040414	Cementless Stems	030570	0570	HipReconstructionProducts	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670570040415	040415	Cemented Stems	030570	0570	HipReconstructionProducts	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670570040416	040416	Acetabular	030570	0570	HipReconstructionProducts	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670570040417	040417	Resurfacing/ASR	030570	0570	HipReconstructionProducts	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670570040418	040418	Heads	030570	0570	HipReconstructionProducts	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670570040419	040419	Other	030570	0570	HipReconstructionProducts	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670580040314	040314	Attune	030580	0580	Knee Reconstruction Prod	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670580040317	040317	Other	030580	0580	Knee Reconstruction Prod	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670580040786	040786	UNI	030580	0580	Knee Reconstruction Prod	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670580040792	040792	LPS	030580	0580	Knee Reconstruction Prod	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670580040911	040911	Sigma	030580	0580	Knee Reconstruction Prod	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670580040912	040912	LCS	030580	0580	Knee Reconstruction Prod	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670580040913	040913	MBT	030580	0580	Knee Reconstruction Prod	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005670793040793	040793	iOrthopaedics	030793	0793	iOrthopaedics	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005677816047816	047816	Other Reconstruction	037816	7816	Other Reconstruction	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005677816047817	047817	RPO Other Reconstruction	037816	7816	Other Reconstruction	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005677821047818	047818	Shoulders	037821	7821	Shoulders	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005677821047819	047819	Ankles	037821	7821	Shoulders	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055005677821047971	047971	Other Extremities	037821	7821	Shoulders	020567	0567	Joint Reconstruction	010703	Joint Reconstruction	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040318	040318	Interbody Fusion	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040323	040323	Vertebral Body Augmentation	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040324	040324	Motion	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040325	040325	Other Spine	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040326	040326	Poster Cervical	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040609	040609	External Bracing	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040627	040627	Alliance	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040628	040628	Anterior Cervical	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040629	040629	Biologics (Non- Allograft)	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040630	040630	Complex	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040635	040635	MDX	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040794	040794	MIS	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823040798	040798	Fracture - Tumor	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078237823047129	047129	Harmonic Osteovue	037823	7823	DePuy Spine	027823	7823	DePuy Spine	017823	DePuy Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078307830047820	047820	Synthes Other	037830	7830	Synthes Other	027830	7830	Synthes Other	017830	Synthes Other	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047881	047881	Biologics (Non- Allograft)	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047882	047882	Anterior Cervical	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047883	047883	Complex	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047884	047884	External Bracing	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047885	047885	Fracture Tumor	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047886	047886	Interbody Fusion	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047887	047887	Alliance	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047889	047889	MDX	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047890	047890	MIS	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047891	047891	Motion	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047892	047892	Posterior Cervical	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047893	047893	Vertebral Body Augmentation	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047894	047894	Harmonic Osteovue	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078317831047895	047895	Other Spine	037831	7831	Synthes Spine	027831	7831	Synthes Spine	017831	Synthes Spine	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078337833047840	047840	Neuro	037833	7833	Synthes CMF	027833	7833	Synthes CMF	017833	Synthes CMF	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078337833047841	047841	Mandible	037833	7833	Synthes CMF	027833	7833	Synthes CMF	017833	Synthes CMF	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078337833047842	047842	Distractor	037833	7833	Synthes CMF	027833	7833	Synthes CMF	017833	Synthes CMF	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078337833047843	047843	Biomaterials	037833	7833	Synthes CMF	027833	7833	Synthes CMF	017833	Synthes CMF	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078337833047844	047844	Thoracic	037833	7833	Synthes CMF	027833	7833	Synthes CMF	017833	Synthes CMF	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078337833047846	047846	Other	037833	7833	Synthes CMF	027833	7833	Synthes CMF	017833	Synthes CMF	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078337833047898	047898	Midface	037833	7833	Synthes CMF	027833	7833	Synthes CMF	017833	Synthes CMF	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078357835047836	047836	Large Bone	037835	7835	Synthes Power Tools	027835	7835	Synthes Power Tools	017835	Synthes Power Tools	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078357835047837	047837	Small Bone	037835	7835	Synthes Power Tools	027835	7835	Synthes Power Tools	017835	Synthes Power Tools	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078357835047838	047838	High Speed	037835	7835	Synthes Power Tools	027835	7835	Synthes Power Tools	017835	Synthes Power Tools	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078357835047839	047839	Other	037835	7835	Synthes Power Tools	027835	7835	Synthes Power Tools	017835	Synthes Power Tools	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047821	047821	Intramedullary Nails	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047822	047822	Cannulated Screws	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047823	047823	Ex-Fix	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047824	047824	Biomaterials	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047825	047825	Veterinary	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047826	047826	Large Frag/Small Frag	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047827	047827	Pelvic and Joint	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047828	047828	Shoulder/Elbow	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047829	047829	Hand/Wrist	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047832	047832	Foot & Ankle	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047834	047834	Other	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
055078377837047875	047875	RPO Synthes Trauma	037837	7837	Synthes Trauma	027837	7837	Synthes Trauma	017837	Synthes Trauma	M00550	0550	Orthopaedics	MM9999	Medical Devices and Diag
123600410045040045	040045	ACUVUE Disposable Spheres	030045	0045	ACUVUE Disposable Spheres	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600410046040046	040046	ACUVUE 2*	030046	0046	ACUVUE 2*	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600410047040047	040047	SUREVUE*DisposableSpheres	030047	0047	SUREVUE*DisposableSpheres	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600410051040051	040051	ACUVUE ADVANCE with CARESENSE	030051	0051	ACUVUE ADVANCE with CARESENSE	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600410053040053	040053	ADVANCE Plus	030053	0053	ACUVUE ADVANCE Plus	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600411234041234	041234	VISTAVUE*	031234	1234	VISTAVUE*	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600411522041522	041522	ACUVUE* ADVANCE	031522	1522	ACUVUE* ADVANCE	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600411523041523	041523	ACUVUE* CLEAR	031523	1523	ACUVUE* CLEAR	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600411524041524	041524	ACUVUE*OASYS	031524	1524	ACUVUE*OASYS	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600411559041559	041559	ACUVUE VITA	031559	1559	ACUVUE VITA	020041	0041	Total Reusable Sphere	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600430044040044	040044	OASYS FOR ASTIGMATISM	030044	0044	OASYS FOR ASTIGMATISM	020043	0043	Total Astigmatism 	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600430048040048	040048	1 DAY ACUVUE MOIST FOR ASTIGMATISM	030048	0048	1 DAY ACUVUE MOIST FOR ASTIGMATISM	020043	0043	Total Astigmatism 	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600430848040848	040848	1 DAY ACUVUE* FOR ASTIGMATISM	030848	0848	1 DAY ACUVUE* FOR ASTIGMATISM	020043	0043	Total Astigmatism 	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600430851040851	040851	ACUVUE* ADVANCE FOR ASTIGMATISM	030851	0851	ACUVUE* ADVANCE FOR ASTIGMATISM	020043	0043	Total Astigmatism 	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600431416041416	041416	ACUVUE* TORIC	031416	1416	ACUVUE* TORIC	020043	0043	Total Astigmatism 	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600431600041600	041600	ACUVUE OASYS 1-Day for Astigmatism	031600	1600	ACUVUE OASYS 1-Day for Astigmatism	020043	0043	Total Astigmatism 	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123600431601041601	041601	ACUVUE VITA for Astigmatism	031601	1601	ACUVUE VITA for Astigmatism	020043	0043	Total Astigmatism 	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123603700052040052	040052	Other Lens  Products	030052	0052	Other Lens  Products	020370	0370	Other Lens Products	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123603700369040369	040369	ACUVUE* Colours	030369	0369	ACUVUE* Colours	020370	0370	Other Lens Products	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123603700577040580	040580	Ttl Combo Other	030577	0577	Ttl Combo Other	020370	0370	Other Lens Products	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
123603700856040855	040855	Apollo	030856	0856	Apollo	020370	0370	Other Lens Products	010575	Contact Lenses	M01236	1236	Vision Care	MM9999	Medical Devices and Diag
